"az_early_az_late" "az_early_tx_early" "az_early_tx_late" "az_late_tx_early" "az_late_tx_late" "tx_early_tx_late"
"F_GB40112" 0.117755908579901 0.0367257795979868 0.133004336080633 0.10307456913376 0.00422110606314041 0.102739410014069
"F_GB40114" 0.0825113471079355 0.0348180575358075 0.0838322322106787 0.119602903775037 0.00275534768236807 0.126208017995181
"F_GB40115" 0.088051133749761 0.0263646873366016 0.112659427349799 0.120528751945344 0.00760040097739634 0.146885637710254
"F_GB40116" 0.171657268406919 -0.00111219599379031 0.104929278261596 0.14245868694882 0.0157285474504072 0.0815184003438812
"F_GB40117" 0.129139638336045 0.10938861282212 0.148113595491676 0.0302650789791107 -0.000943613482530692 0.0354280683629725
"F_GB40118" 0.117191659140354 0.0156946584963895 0.111338544072555 0.0775843924142509 0.0112625511253579 0.0813635527561904
"F_GB40119" 0.0764519602974997 0.009761551533919 0.0917632937380358 0.0798361316195824 0.000667848849959962 0.0959793146928521
"F_GB40120" 0.126492719015878 0.00237093904809682 0.102906026218722 0.115628542948872 0.00193653868950283 0.095093102565347
"F_GB40121" 0.041173477219005 -0.000382916962604174 0.0530365788210914 0.0234496144408268 -0.00457493144335785 0.031223940006093
"F_GB40122" 0.194183771382634 0.0404751463050346 0.230955884515743 0.103878399591828 0.00719055390236101 0.12223175411236
"F_GB40124" 0.0990337410104349 0.0348369364839954 0.0792468883990171 0.156489409902872 0.00432146235592412 0.130350637126797
"F_GB40125" 0.113082487414364 0.0119304015140866 0.0975050224152745 0.0893912233645681 0.00373201753202945 0.0740869101706867
"F_GB40127" 0.157842057093736 0.00957492589033893 0.0901204107567319 0.109308447295404 0.00707277688870644 0.0566034553429665
"F_GB40128" 0.0854413430286731 0.0296432959609362 0.097513577033237 0.0542221763630336 0.00285219368124234 0.0562148021868769
"F_GB40129" 0.073509647451555 0.0616786113003854 0.0845034291380471 0.0737950340609788 0.00242045046577055 0.0697593626074025
"F_GB40131" 0.13529236883922 0.0362623228057076 0.12839295924564 0.17491073655578 0.0160341588964129 0.17781935481969
"F_GB40132" 0.113510112141816 0.0426026045576899 0.102269911210216 0.0714245349556761 0.00366839537832675 0.0526803710613809
"F_GB40134" 0.0868914653075488 0.0222905378332267 0.105855981165369 0.0695581408338045 0.0032847855836976 0.083708650092811
